feature,history_window_hours,mean_abs_future_correlation,horizon_1_corr,horizon_24_corr
weather_wind_direction_vc_halle3_cos,16.0,0.24429453849843266,-0.23243375145909922,-0.2538599628176618
weather_wind_direction_vc_halle3_cos,17.0,0.24600368240065565,-0.23392338490487127,-0.2549863089735308
weather_wind_direction_vc_halle3_cos,18.0,0.24766540968574746,-0.23543731953103197,-0.25614791246713686
weather_wind_direction_vc_halle3_cos,19.0,0.2492739256089417,-0.23698768849068647,-0.2572925404574081
weather_wind_direction_vc_halle3_cos,20.0,0.25083410175575743,-0.23861114116260376,-0.25854149272811533
weather_wind_direction_vc_halle3_cos,21.0,0.2523500555583799,-0.24018782019906168,-0.25997072125235193
weather_wind_direction_vc_halle3_cos,22.0,0.2538168476023552,-0.2417589988291457,-0.2612922844068991
weather_wind_direction_vc_halle3_cos,23.0,0.25522842615903896,-0.24326468544473467,-0.2624798450313329
weather_wind_direction_vc_halle3_cos,24.0,0.25657998651011477,-0.24464534068546412,-0.2634744045718915
weather_wind_direction_vc_halle3_cos,25.0,0.25786662595777804,-0.24621056659055285,-0.264190724827744
weather_wind_direction_vc_halle3_cos,26.0,0.2590836079741977,-0.24755683290308278,-0.2649313571950831
weather_wind_direction_vc_halle3_cos,27.0,0.2602362751697482,-0.2488794805585927,-0.26551681746584316
weather_wind_direction_vc_halle3_cos,28.0,0.2613253796775998,-0.2501818538783533,-0.2660152276147201
weather_wind_direction_vc_halle3_cos,29.0,0.2623567327013101,-0.2518645440473104,-0.2665644286629298
weather_wind_direction_vc_halle3_cos,30.0,0.2633160196124032,-0.25332145070837736,-0.26710196498777583
weather_wind_direction_vc_halle3_cos,31.0,0.2642090550202865,-0.2545997000694127,-0.26754734554348963
weather_wind_direction_vc_halle3_cos,32.0,0.2650431899163204,-0.2557336237505738,-0.26798640451596
weather_wind_direction_vc_halle3_cos,33.0,0.2658155281575541,-0.2568094014058394,-0.26819501223073083
weather_wind_direction_vc_halle3_cos,34.0,0.266524068392487,-0.2578680022811932,-0.26827303244647743
weather_wind_direction_vc_halle3_cos,35.0,0.267167548770534,-0.258853897384613,-0.26828058882170847
weather_wind_direction_vc_halle3_cos,36.0,0.26775667905553124,-0.2597155238483315,-0.2684316957070733
weather_wind_direction_vc_halle3_cos,37.0,0.26829343273657064,-0.26051702523359804,-0.26846584506723253
weather_wind_direction_vc_halle3_cos,38.0,0.2687826570545767,-0.2612561728447831,-0.26851845573007976
weather_wind_direction_vc_halle3_cos,39.0,0.2692271658530163,-0.26194976508694384,-0.2685458166295008
weather_wind_direction_vc_halle3_cos,40.0,0.2696308963240273,-0.2625687165638883,-0.26858494731848764
weather_wind_direction_vc_halle3_cos,41.0,0.2700045374598224,-0.2631741239723825,-0.2687417028806086
weather_wind_direction_vc_halle3_cos,42.0,0.27035419207686656,-0.26373130710203213,-0.26897297598330877
weather_wind_direction_vc_halle3_cos,43.0,0.27068884962148476,-0.2643551818937245,-0.26933568355919607
weather_wind_direction_vc_halle3_cos,44.0,0.27101113944107463,-0.26516066097727065,-0.2698084181351461
weather_wind_direction_vc_halle3_cos,45.0,0.27131665116003645,-0.26591339161447386,-0.2703548855490347
weather_wind_direction_vc_halle3_cos,46.0,0.271989824666102,-0.2670226828999265,-0.2713755904753035
weather_wind_direction_vc_halle3_cos,47.0,0.27250146681770177,-0.26785308186577883,-0.27228571985290684
weather_wind_direction_vc_halle3_cos,48.0,0.2729219165155404,-0.2684384563498229,-0.2731566515274785
weather_wind_direction_vc_halle3_cos,49.0,0.27330534921770905,-0.2689257732347087,-0.2740312590406924
weather_wind_direction_vc_halle3_cos,50.0,0.27366241857412266,-0.2693038578977195,-0.27501578073325533
weather_wind_direction_vc_halle3_cos,51.0,0.27400963370706743,-0.26959919032492125,-0.27608107099888307
weather_wind_direction_vc_halle3_cos,52.0,0.27436329793659525,-0.2698547105686516,-0.2772100593022329
weather_wind_direction_vc_halle3_cos,53.0,0.2747354790915919,-0.2700859467939148,-0.27841705419449375
weather_wind_direction_vc_halle3_cos,54.0,0.27512848087831676,-0.27027207459572633,-0.2796784593472214
weather_wind_direction_vc_halle3_cos,55.0,0.2755540154111465,-0.2704053679441134,-0.28098676306375653
weather_wind_direction_vc_halle3_cos,56.0,0.27602679701781846,-0.27046338839641626,-0.2823328966514141
weather_wind_direction_vc_halle3_cos,57.0,0.2765557440174791,-0.27044896640552324,-0.2836863831551425
weather_wind_direction_vc_halle3_cos,58.0,0.27714793475358906,-0.27039307976314536,-0.285060574983728
weather_wind_direction_vc_halle3_cos,59.0,0.27780982957553335,-0.2703644388173941,-0.2864876600162785
weather_wind_direction_vc_halle3_cos,60.0,0.27854415708922825,-0.27035976689019736,-0.2879575541785187
weather_wind_direction_vc_halle3_cos,61.0,0.2793509679060171,-0.27039968728336045,-0.2894453512174035
weather_wind_direction_vc_halle3_cos,62.0,0.2802294555263546,-0.2704953134270723,-0.2909427596298036
weather_wind_direction_vc_halle3_cos,63.0,0.28118051125847787,-0.27065195780352375,-0.29248212249794403
weather_wind_direction_vc_halle3_cos,64.0,0.2822032233229025,-0.27091294756221174,-0.29407031445939374
weather_wind_direction_vc_halle3_cos,65.0,0.2832936908495212,-0.27126630887997055,-0.29568230944907226
weather_wind_direction_vc_halle3_cos,66.0,0.2844492789825824,-0.27172661674786697,-0.29732922177550947
weather_wind_direction_vc_halle3_cos,67.0,0.2856680829262346,-0.27230020290484896,-0.2990203275501286
weather_wind_direction_vc_halle3_cos,68.0,0.2869470041704627,-0.27298100713058054,-0.3007535395889143
weather_wind_direction_vc_halle3_cos,69.0,0.288282257369013,-0.2737496808092637,-0.30252166656710044
weather_wind_direction_vc_halle3_cos,70.0,0.28967078527739837,-0.2745762995174151,-0.3043275624206351
weather_wind_direction_vc_halle3_cos,71.0,0.29111037494128933,-0.2754598261507233,-0.3061492525933408
weather_wind_direction_vc_halle3_cos,72.0,0.29259985809396966,-0.2764200818679972,-0.3080067451887884
weather_wind_direction_vc_halle3_sin,1.0,0.0224210216060296,-0.012215191896738324,0.04641818517137129
weather_wind_direction_vc_halle3_sin,2.0,0.02381031732240856,-0.012104989245194427,0.047723150252169694
weather_wind_direction_vc_halle3_sin,3.0,0.0252799116292849,-0.010873330072269961,0.04923319845043907
weather_wind_direction_vc_halle3_sin,4.0,0.026869894260411187,-0.009207805880231654,0.05102100111888478
weather_wind_direction_vc_halle3_sin,5.0,0.028609001618610446,-0.007167239428623616,0.053098789048930735
weather_wind_direction_vc_halle3_sin,6.0,0.03054040492554704,-0.004988403849694749,0.055273682567472705
weather_wind_direction_vc_halle3_sin,7.0,0.03265419265068189,-0.0026880553015056845,0.05738124797656155
weather_wind_direction_vc_halle3_sin,8.0,0.034926596439473,-0.00019872816501046516,0.05915535969020611
weather_wind_direction_vc_halle3_sin,9.0,0.03737411164725803,0.0023435571022165954,0.06074228963103469
weather_wind_direction_vc_halle3_sin,10.0,0.03981477766858191,0.00493690946770076,0.062316328540551635
weather_wind_direction_vc_halle3_sin,11.0,0.0422342991025566,0.00754958218659201,0.06396827993167917
weather_wind_direction_vc_halle3_sin,12.0,0.04463430269691662,0.010269713032809774,0.06568053820609984
weather_wind_direction_vc_halle3_sin,13.0,0.047008078762154765,0.013072646089118744,0.06747143610960123
weather_wind_direction_vc_halle3_sin,14.0,0.049346366216129346,0.015994018293083515,0.06935363752800547
weather_wind_direction_vc_halle3_sin,15.0,0.051636636009247366,0.018876707983127756,0.07119540282971412
weather_wind_direction_vc_halle3_sin,16.0,0.05387627955866884,0.02176324156306568,0.07302247441095762
weather_wind_direction_vc_halle3_sin,17.0,0.056057573227287445,0.02461177324884864,0.07477549760870536
weather_wind_direction_vc_halle3_sin,18.0,0.05817324463957935,0.02738820048110196,0.07642900558257168
weather_wind_direction_vc_halle3_sin,19.0,0.060227491540087545,0.03009919387416557,0.07812557570203593
weather_wind_direction_vc_halle3_sin,20.0,0.06222028307222402,0.03282543456375482,0.079754666727982
weather_wind_direction_vc_halle3_sin,21.0,0.06414440087528135,0.03555383371774007,0.08128747784015204
weather_wind_direction_vc_halle3_sin,22.0,0.06599010283997554,0.03817337092538392,0.0826388837769704
weather_wind_direction_vc_halle3_sin,23.0,0.06774966886008843,0.04066700431186365,0.08373776207416075
weather_wind_direction_vc_halle3_sin,24.0,0.06942042854007381,0.04300987460289623,0.08464878398769853
weather_wind_direction_vc_halle3_sin,25.0,0.07100583865810578,0.04518964399467064,0.08546831137624733
weather_wind_direction_vc_halle3_sin,26.0,0.07250937616487839,0.04727687989738566,0.08617448644885395
weather_wind_direction_vc_halle3_sin,27.0,0.0739325603675919,0.049314189309452236,0.08678563985997066
weather_wind_direction_vc_halle3_sin,28.0,0.07527560415077073,0.051335391978729626,0.08731334368780211
weather_wind_direction_vc_halle3_sin,29.0,0.07653584891956196,0.05326227551234604,0.08771899070356405
weather_wind_direction_vc_halle3_sin,30.0,0.07771509699011346,0.0551168032590811,0.08804555281695389
weather_wind_direction_vc_halle3_sin,31.0,0.07881522805742676,0.05684166264893716,0.08832935530540553
weather_wind_direction_vc_halle3_sin,32.0,0.07983942099914254,0.058456923079125096,0.0885440639587106
weather_wind_direction_vc_halle3_sin,33.0,0.08079125546952994,0.05999008981366524,0.08871898751098126
weather_wind_direction_vc_halle3_sin,34.0,0.08167228555369857,0.06147783460117314,0.08885007741443561
weather_wind_direction_vc_halle3_sin,35.0,0.0824830395969075,0.06292274271306851,0.08895347767466705
weather_wind_direction_vc_halle3_sin,36.0,0.08322452334379392,0.06434440656554201,0.0890011774974452
weather_wind_direction_vc_halle3_sin,37.0,0.08389897124625449,0.06575016536008096,0.0890341466172023
weather_wind_direction_vc_halle3_sin,38.0,0.08450826714059867,0.06710040257470937,0.08905309386198042
weather_wind_direction_vc_halle3_sin,39.0,0.08505802474959533,0.06841634338041296,0.08911617064416356
weather_wind_direction_vc_halle3_sin,40.0,0.08555274355533642,0.06968340015038683,0.08921700271661552
weather_wind_direction_vc_halle3_sin,41.0,0.08599797158352683,0.07089511402750512,0.08934475393746395
weather_wind_direction_vc_halle3_sin,42.0,0.08639989494342498,0.07211733046544723,0.0895164127964297
weather_wind_direction_vc_halle3_sin,43.0,0.08676107570484265,0.07329704768498217,0.08970854780364668
weather_wind_direction_vc_halle3_sin,44.0,0.08708650574962308,0.07440827244946271,0.08993563262758147
weather_wind_direction_vc_halle3_sin,45.0,0.0873829451194094,0.07541539367217108,0.09022175526600658
weather_wind_direction_vc_halle3_sin,46.0,0.0875450726739715,0.07613686696900145,0.09044162026074196
weather_wind_direction_vc_halle3_sin,47.0,0.08760523204537522,0.07665096993955045,0.09063233437550158
weather_wind_direction_vc_halle3_sin,48.0,0.08760784751456595,0.07705367097860247,0.09081036237219156
weather_wind_direction_vc_halle3_sin,49.0,0.08757771629555465,0.07736501300477538,0.09094977538825665
weather_wind_direction_vc_halle3_sin,50.0,0.08752886058818911,0.07759995230686767,0.09107162511555779
weather_wind_direction_vc_halle3_sin,51.0,0.08749446197958292,0.07779521920278026,0.09116405104317526
weather_wind_direction_vc_halle3_sin,52.0,0.08747467067906317,0.07793202676082327,0.09118478516146195
weather_wind_direction_vc_halle3_sin,53.0,0.08745080693721763,0.0780156596715985,0.0911661873169209
weather_wind_direction_vc_halle3_sin,54.0,0.08741455744004852,0.07805885104702297,0.09103645780275396
weather_wind_direction_vc_halle3_sin,55.0,0.08735970370552944,0.07805213970323344,0.09078501022266956
weather_wind_direction_vc_halle3_sin,56.0,0.08728191800911193,0.07800558115370126,0.09042267213322483
weather_wind_direction_vc_halle3_sin,57.0,0.08718054083261999,0.07792290914891724,0.08995587667509632
weather_wind_direction_vc_halle3_sin,58.0,0.08705860003189854,0.07782525697561717,0.08938806241453534
weather_wind_direction_vc_halle3_sin,59.0,0.08691569394117933,0.07771351807901421,0.08872192937325477
weather_wind_direction_vc_halle3_sin,60.0,0.0867504974149157,0.07759334441106071,0.08795847062179572
weather_wind_direction_vc_halle3_sin,61.0,0.08656144836536049,0.07746771982444622,0.08708569536564585
weather_wind_direction_vc_halle3_sin,62.0,0.0863470682312427,0.07737089178131168,0.08610630188565498
weather_wind_direction_vc_halle3_sin,63.0,0.08610168520416377,0.07730052903032253,0.08500241079932389
weather_wind_direction_vc_halle3_sin,64.0,0.08581890840777406,0.07724961441168694,0.08377815210186472
weather_wind_direction_vc_halle3_sin,65.0,0.08549775821373089,0.07723347194861686,0.0824994895843907
weather_wind_direction_vc_halle3_sin,66.0,0.08513643909784163,0.07724147514979977,0.08115899169049288
weather_wind_direction_vc_halle3_sin,67.0,0.08473343933843329,0.07728376529039317,0.07975208830854874
weather_wind_direction_vc_halle3_sin,68.0,0.08428670314799824,0.0773714968512772,0.07830671215453257
weather_wind_direction_vc_halle3_sin,69.0,0.08379342326519075,0.07749022205075978,0.07683491129804292
weather_wind_direction_vc_halle3_sin,70.0,0.08324978783532505,0.07765709234844102,0.07530856373083679
weather_wind_direction_vc_halle3_sin,71.0,0.08265110057640492,0.07786014410651598,0.07371586976219943
weather_wind_direction_vc_halle3_sin,72.0,0.08199343334281294,0.07806353671935726,0.07205625358796441
weather_wind_direction_zentralgate_consistency,1.0,0.10235934814313886,-0.10100209185642506,-0.10644984879799618
weather_wind_direction_zentralgate_consistency,2.0,0.1224754443931682,-0.1214310559719452,-0.12618753142706188
weather_wind_direction_zentralgate_consistency,3.0,0.13651743990357637,-0.1377861471851161,-0.14010879578808313
weather_wind_direction_zentralgate_consistency,4.0,0.1477366116711966,-0.14754498249234474,-0.15236533359222387
weather_wind_direction_zentralgate_consistency,5.0,0.15712387726170277,-0.15665873076211956,-0.16373062378041406
weather_wind_direction_zentralgate_consistency,6.0,0.16434618373729262,-0.16387521300715951,-0.172809908077418
weather_wind_direction_zentralgate_consistency,7.0,0.17061144623979563,-0.17011916472307034,-0.17985982614785656
weather_wind_direction_zentralgate_consistency,8.0,0.17675757898243669,-0.1760463638161298,-0.18619608386682157
weather_wind_direction_zentralgate_consistency,9.0,0.18263654680061644,-0.18212581512783463,-0.19224944257533813
weather_wind_direction_zentralgate_consistency,10.0,0.18828443134950001,-0.18729097594718894,-0.1979929608455031
weather_wind_direction_zentralgate_consistency,11.0,0.1936077334079184,-0.19179421508500982,-0.20350549119604275
weather_wind_direction_zentralgate_consistency,12.0,0.19862446631888717,-0.19620677482538784,-0.2089246211378345
weather_wind_direction_zentralgate_consistency,13.0,0.20340489832867603,-0.2005336333613747,-0.21445827691889646
weather_wind_direction_zentralgate_consistency,14.0,0.207947129892474,-0.20481169491186924,-0.21923474241878518
weather_wind_direction_zentralgate_consistency,15.0,0.2123095704952921,-0.20893920181463915,-0.22317884810923777
weather_wind_direction_zentralgate_consistency,16.0,0.2165426733039809,-0.21279913425820132,-0.22713831696458373
weather_wind_direction_zentralgate_consistency,17.0,0.2206128614929884,-0.21627746889684493,-0.23093124257961387
weather_wind_direction_zentralgate_consistency,18.0,0.2245826445816498,-0.2193603784994439,-0.23480713254754104
weather_wind_direction_zentralgate_consistency,19.0,0.22830924780421955,-0.22197908526804697,-0.23825794555937804
weather_wind_direction_zentralgate_consistency,20.0,0.23178549100109128,-0.22502338954495138,-0.2404291652068771
weather_wind_direction_zentralgate_consistency,21.0,0.23508550357977506,-0.22814466401668665,-0.24196433077522445
weather_wind_direction_zentralgate_consistency,22.0,0.2382468767166858,-0.23133457037789,-0.24314433728339735
weather_wind_direction_zentralgate_consistency,23.0,0.24124865444662733,-0.23452455748281037,-0.2432211823291893
weather_wind_direction_zentralgate_consistency,24.0,0.24407883349600068,-0.23765647137939416,-0.24277247990372963
weather_wind_direction_zentralgate_consistency,25.0,0.24663611943719257,-0.24043113899900195,-0.24211606246124368
weather_wind_direction_zentralgate_consistency,26.0,0.24895083872678425,-0.24327609178086956,-0.2408369016237786
weather_wind_direction_zentralgate_consistency,27.0,0.2510482524379967,-0.24618633663957196,-0.23939554858067819
weather_wind_direction_zentralgate_consistency,28.0,0.2530083657586461,-0.24947159720179443,-0.23832800541102744
weather_wind_direction_zentralgate_consistency,29.0,0.2547619629633693,-0.25276561411339027,-0.23716637943317603
weather_wind_direction_zentralgate_consistency,30.0,0.25625271450370035,-0.25597659259716127,-0.23649616111426244
weather_wind_direction_zentralgate_consistency,31.0,0.25739776522187713,-0.2587115584241881,-0.23579415842381518
weather_wind_direction_zentralgate_consistency,32.0,0.2583168961969123,-0.2613023601184092,-0.23486203049053536
weather_wind_direction_zentralgate_consistency,33.0,0.25907110613793144,-0.2636912680536491,-0.23412654884463496
weather_wind_direction_zentralgate_consistency,34.0,0.25970064030164336,-0.2661333747013873,-0.23309277048135665
weather_wind_direction_zentralgate_consistency,35.0,0.2602066339252698,-0.268729516967266,-0.232296841399009
weather_wind_direction_zentralgate_consistency,36.0,0.26056281659971114,-0.2714850965376093,-0.2316904152500081
weather_wind_direction_zentralgate_consistency,37.0,0.260787335238142,-0.27393797283133725,-0.23109412231253806
weather_wind_direction_zentralgate_consistency,38.0,0.2609521131342873,-0.2761032568075274,-0.23032558471070563
weather_wind_direction_zentralgate_consistency,39.0,0.26106571472207174,-0.2783725322157428,-0.22931027509996924
weather_wind_direction_zentralgate_consistency,40.0,0.26111615632027113,-0.2806837923460872,-0.22830909942955702
weather_wind_direction_zentralgate_consistency,41.0,0.2610751982802097,-0.28310487821857727,-0.22694211487756005
weather_wind_direction_zentralgate_consistency,42.0,0.26088261688991704,-0.28543123357007816,-0.2249584334290317
weather_wind_direction_zentralgate_consistency,43.0,0.26051570317052924,-0.28710616769551056,-0.22250363668448633
weather_wind_direction_zentralgate_consistency,44.0,0.26001843738548347,-0.2884746751626238,-0.21973572364042737
weather_wind_direction_zentralgate_consistency,45.0,0.2593868887844573,-0.28974369578474246,-0.21677501181548792
weather_wind_direction_zentralgate_consistency,46.0,0.2580566852494886,-0.28980491248372764,-0.21297115547621562
weather_wind_direction_zentralgate_consistency,47.0,0.2572459860883114,-0.290277608698659,-0.20948958957124034
weather_wind_direction_zentralgate_consistency,48.0,0.25647585492211794,-0.2907937348263393,-0.20616834071580378
weather_wind_direction_zentralgate_consistency,49.0,0.2557096314406511,-0.29107082456801153,-0.20302412659564373
weather_wind_direction_zentralgate_consistency,50.0,0.25483081058624446,-0.2911545739899674,-0.19988054425992638
weather_wind_direction_zentralgate_consistency,51.0,0.2537960161323594,-0.2913630792264347,-0.19656509424053928
weather_wind_direction_zentralgate_consistency,52.0,0.25261794969627094,-0.29146570265445787,-0.19314167490604428
weather_wind_direction_zentralgate_consistency,53.0,0.25135929512023963,-0.29191732946025617,-0.18974036087484025
weather_wind_direction_zentralgate_consistency,54.0,0.2499807288211242,-0.2924254162636057,-0.18629464583473423
weather_wind_direction_zentralgate_consistency,55.0,0.24847405053226745,-0.29282778778424656,-0.18279882059400782
weather_wind_direction_zentralgate_consistency,56.0,0.24681041334120002,-0.2932682973136899,-0.17906887812808922
weather_wind_direction_zentralgate_consistency,57.0,0.24496096986061347,-0.293462099338752,-0.17527160873243838
weather_wind_direction_zentralgate_consistency,58.0,0.2429386578524402,-0.29373170416156086,-0.17154911819310414
weather_wind_direction_zentralgate_consistency,59.0,0.24074757479081743,-0.294118254087883,-0.16778148803152984
weather_wind_direction_zentralgate_consistency,60.0,0.2383959015209961,-0.2943293685706213,-0.16414406286437144
weather_wind_direction_zentralgate_consistency,61.0,0.23589916389151547,-0.29440248267996516,-0.16040089396484764
weather_wind_direction_zentralgate_consistency,62.0,0.23327710327499548,-0.2942091917575207,-0.1567914324502389
weather_wind_direction_zentralgate_consistency,63.0,0.23053480102424917,-0.2940155459121651,-0.15314866663786617
weather_wind_direction_zentralgate_consistency,64.0,0.22767999897761096,-0.29350637457004647,-0.14961853518089355
weather_wind_direction_zentralgate_consistency,65.0,0.22472336935055115,-0.292475122935934,-0.1462131397069924
weather_wind_direction_zentralgate_consistency,66.0,0.2216524753665565,-0.29101024512274265,-0.14275276771816364
weather_wind_direction_zentralgate_consistency,67.0,0.21851241017512005,-0.28921151971999476,-0.13932922195083616
weather_wind_direction_zentralgate_consistency,68.0,0.21532441556456408,-0.28720382595833827,-0.1360068782515639
weather_wind_direction_zentralgate_consistency,69.0,0.2121168886386132,-0.28500621759892064,-0.13289390413499036
weather_wind_direction_zentralgate_consistency,70.0,0.20889524032735066,-0.28252706418752377,-0.1297017443125176
weather_wind_direction_zentralgate_consistency,71.0,0.20566672099086122,-0.2800148514637225,-0.12650391919091175
weather_wind_direction_zentralgate_consistency,72.0,0.20244285932818631,-0.27750901449884036,-0.12341211111342609
weather_wind_direction_zentralgate_cos,1.0,0.18744342482902762,-0.17249577125127727,-0.2044461548607405
weather_wind_direction_zentralgate_cos,2.0,0.18982803007551338,-0.17559204029630623,-0.20675874328349367
weather_wind_direction_zentralgate_cos,3.0,0.19226683666319952,-0.17568018071677047,-0.20911785242944794
weather_wind_direction_zentralgate_cos,4.0,0.1947889059370326,-0.1772760224921655,-0.2116336039779375
weather_wind_direction_zentralgate_cos,5.0,0.19736281968480088,-0.17915692787040727,-0.213925976152344
weather_wind_direction_zentralgate_cos,6.0,0.20004633688251472,-0.18125754219505547,-0.2164680261469289
weather_wind_direction_zentralgate_cos,7.0,0.20280619061990532,-0.1837639760078018,-0.21868188247708734
weather_wind_direction_zentralgate_cos,8.0,0.20559393025158848,-0.1863303769484348,-0.22069713848692415
weather_wind_direction_zentralgate_cos,9.0,0.20836831915016005,-0.18886356164506815,-0.2223801483398002
weather_wind_direction_zentralgate_cos,10.0,0.21112457189154754,-0.1914058434576827,-0.22389145782959705
weather_wind_direction_zentralgate_cos,11.0,0.21385421982063701,-0.19416331635318076,-0.22546403678355298
weather_wind_direction_zentralgate_cos,12.0,0.2165327336742319,-0.1969756534421077,-0.22707886834871044
weather_wind_direction_zentralgate_cos,13.0,0.21914615357165057,-0.19979058296019941,-0.22873667873957046
weather_wind_direction_zentralgate_cos,14.0,0.22167755022570299,-0.20256598204119006,-0.2303885360093497
weather_wind_direction_zentralgate_cos,15.0,0.2241186494592654,-0.20529070309974243,-0.2320032427470863
weather_wind_direction_zentralgate_cos,16.0,0.22646721568969774,-0.20799016338646348,-0.2335698136635817
weather_wind_direction_zentralgate_cos,17.0,0.22871816333257114,-0.21061155077210403,-0.23503890967563806
weather_wind_direction_zentralgate_cos,18.0,0.23086839125069347,-0.21327053417825845,-0.2364357903486479
weather_wind_direction_zentralgate_cos,19.0,0.2329121601711437,-0.21595005848296048,-0.23773163164668826
weather_wind_direction_zentralgate_cos,20.0,0.234855951077533,-0.21862629456311922,-0.23914022727116524
weather_wind_direction_zentralgate_cos,21.0,0.23671143116756876,-0.22113037094358226,-0.24080106703529341
weather_wind_direction_zentralgate_cos,22.0,0.23848084725468746,-0.2235476511087642,-0.24237676408244616
weather_wind_direction_zentralgate_cos,23.0,0.24016434270053177,-0.22581057172576233,-0.24387644797969313
weather_wind_direction_zentralgate_cos,24.0,0.24175761109060181,-0.22789929761017694,-0.24511114844461782
weather_wind_direction_zentralgate_cos,25.0,0.2432564760870767,-0.2301272058190206,-0.24602993635577416
weather_wind_direction_zentralgate_cos,26.0,0.2446581704690638,-0.2320701531818677,-0.24696166747777182
weather_wind_direction_zentralgate_cos,27.0,0.2459695310064217,-0.2339601857244313,-0.2477286891141896
weather_wind_direction_zentralgate_cos,28.0,0.24719029294549535,-0.2357211233144782,-0.24841461581220664
weather_wind_direction_zentralgate_cos,29.0,0.2483280389008389,-0.2377602105459601,-0.24909154589588325
weather_wind_direction_zentralgate_cos,30.0,0.24937249286442895,-0.23949489145541092,-0.2497311061285286
weather_wind_direction_zentralgate_cos,31.0,0.25033591932675664,-0.24104154755723028,-0.2503201255573238
weather_wind_direction_zentralgate_cos,32.0,0.2512290436347186,-0.24233900687928825,-0.2509325076538963
weather_wind_direction_zentralgate_cos,33.0,0.25205408756877373,-0.24347724175610505,-0.25130797543348127
weather_wind_direction_zentralgate_cos,34.0,0.25281633888566235,-0.2445715046758964,-0.2516145614501194
weather_wind_direction_zentralgate_cos,35.0,0.25351598093202493,-0.24559334361228422,-0.2518668259803467
weather_wind_direction_zentralgate_cos,36.0,0.2541633841957531,-0.2465292400515684,-0.25228431264761164
weather_wind_direction_zentralgate_cos,37.0,0.254758792513102,-0.2474159253000165,-0.25259947026049595
weather_wind_direction_zentralgate_cos,38.0,0.2553080935439089,-0.24823901402801693,-0.25297230345262234
weather_wind_direction_zentralgate_cos,39.0,0.25581399443531755,-0.2490096261690752,-0.25331401524608593
weather_wind_direction_zentralgate_cos,40.0,0.25628274563440884,-0.24968587513912432,-0.25371703531139705
weather_wind_direction_zentralgate_cos,41.0,0.2567291774685269,-0.25030103400728454,-0.2543049053581291
weather_wind_direction_zentralgate_cos,42.0,0.2571652811184602,-0.2508244312169957,-0.25504648596525026
weather_wind_direction_zentralgate_cos,43.0,0.25760846642452956,-0.251423182369121,-0.2560458284312739
weather_wind_direction_zentralgate_cos,44.0,0.25806391572647097,-0.25223956584383506,-0.2572038022164316
weather_wind_direction_zentralgate_cos,45.0,0.2585272013893593,-0.2530077161622865,-0.25844703053822926
weather_wind_direction_zentralgate_cos,46.0,0.2593593459894399,-0.2541388800628448,-0.2602113511224063
weather_wind_direction_zentralgate_cos,47.0,0.2599186259660948,-0.25479696969035587,-0.2618019391056432
weather_wind_direction_zentralgate_cos,48.0,0.2604363912058137,-0.255207689503749,-0.2634247940726792
weather_wind_direction_zentralgate_cos,49.0,0.2609146408883224,-0.25547290562302294,-0.26503948580388426
weather_wind_direction_zentralgate_cos,50.0,0.26134955151345657,-0.2555777522779374,-0.2666862156637063
weather_wind_direction_zentralgate_cos,51.0,0.261768440110302,-0.25556494116227535,-0.268330324275979
weather_wind_direction_zentralgate_cos,52.0,0.26219504588087933,-0.2554540535902722,-0.2699721236559212
weather_wind_direction_zentralgate_cos,53.0,0.26265015067945463,-0.25530093671287857,-0.27161428750092925
weather_wind_direction_zentralgate_cos,54.0,0.26313925859338944,-0.25512358604780444,-0.2732491352765017
weather_wind_direction_zentralgate_cos,55.0,0.26368385463349986,-0.2549229180971692,-0.27489524460453135
weather_wind_direction_zentralgate_cos,56.0,0.2643032560758082,-0.25467266275801476,-0.2765242205089515
weather_wind_direction_zentralgate_cos,57.0,0.2650076840641547,-0.25440334109123325,-0.27810869442305464
weather_wind_direction_zentralgate_cos,58.0,0.26580318005969267,-0.25413701347430306,-0.279657301236373
weather_wind_direction_zentralgate_cos,59.0,0.2666936320573605,-0.25394749686158596,-0.2811968238033016
weather_wind_direction_zentralgate_cos,60.0,0.26767679986879583,-0.25383520281388217,-0.2827149070553657
weather_wind_direction_zentralgate_cos,61.0,0.2687501416303825,-0.2538109730081891,-0.28422611528348923
weather_wind_direction_zentralgate_cos,62.0,0.2699101116964546,-0.25387676767889567,-0.28572192406366964
weather_wind_direction_zentralgate_cos,63.0,0.2711528720933187,-0.2540587567710525,-0.28722152663730055
weather_wind_direction_zentralgate_cos,64.0,0.2724720210798881,-0.2544116417485515,-0.2887151736514757
weather_wind_direction_zentralgate_cos,65.0,0.2738598826976581,-0.25493157884755063,-0.2902205806801731
weather_wind_direction_zentralgate_cos,66.0,0.2753102954574373,-0.2556627090005477,-0.2917488538479493
weather_wind_direction_zentralgate_cos,67.0,0.27681505617439384,-0.25656454752849583,-0.293287358016927
weather_wind_direction_zentralgate_cos,68.0,0.27836744368580607,-0.2575978435458066,-0.2948355565303815
weather_wind_direction_zentralgate_cos,69.0,0.2799627550008983,-0.2587824511790398,-0.29640563982213597
weather_wind_direction_zentralgate_cos,70.0,0.2815967323873346,-0.2600998272749126,-0.2980321862769312
weather_wind_direction_zentralgate_cos,71.0,0.28326498567154,-0.26153160048570007,-0.29970148283120285
